StationGroupUID,StationGroupID,StationGroupName,StationGroupPosition,UpdateTime,VersionID
THB907－023,907－023,{'Zh_tw': '上彭厝'},"{'PositionLon': 120.54549, 'PositionLat': 22.746885, 'GeoHash': 'wsj9rhfw1'}",2023-07-13T07:38:39+08:00,1790
THB907－024,907－024,{'Zh_tw': '下彭厝'},"{'PositionLon': 120.548957, 'PositionLat': 22.74688, 'GeoHash': 'wsj9rhvn4'}",2023-07-13T07:38:39+08:00,1790
THB907－025,907－025,{'Zh_tw': '錦隆村'},"{'PositionLon': 120.599495, 'PositionLat': 22.719165, 'GeoHash': 'wsjc0rcue'}",2023-07-13T07:38:39+08:00,1790
THB907－026,907－026,{'Zh_tw': '久愛村口'},"{'PositionLon': 120.6066, 'PositionLat': 22.722295, 'GeoHash': 'wsjc22rnc'}",2023-07-13T07:38:39+08:00,1790
THB907－027,907－027,{'Zh_tw': '溪埔寮'},"{'PositionLon': 120.518245, 'PositionLat': 22.75373, 'GeoHash': 'wsj9qqnwn'}",2023-07-13T07:38:39+08:00,1790
THB907－030,907－030,{'Zh_tw': '三和村口'},"{'PositionLon': 120.626105, 'PositionLat': 22.712555, 'GeoHash': 'wsjc0ytnp'}",2023-07-13T07:38:39+08:00,1790
THB907－031,907－031,{'Zh_tw': '頂高朗'},"{'PositionLon': 120.580989677111, 'PositionLat': 22.7442476077913, 'GeoHash': 'wsj9rukqu'}",2023-07-13T07:38:39+08:00,1790
THB907－032,907－032,{'Zh_tw': '鹽中村'},"{'PositionLon': 120.577395, 'PositionLat': 22.74977, 'GeoHash': 'wsj9rv3z0'}",2023-07-13T07:38:39+08:00,1790
THB907－033,907－033,{'Zh_tw': '下高朗'},"{'PositionLon': 120.581105, 'PositionLat': 22.738925, 'GeoHash': 'wsj9rgkrz'}",2023-07-13T07:38:39+08:00,1790
THB907－034,907－034,{'Zh_tw': '上高朗'},"{'PositionLon': 120.58398, 'PositionLat': 22.74003, 'GeoHash': 'wsj9rgww6'}",2023-07-13T07:38:39+08:00,1790
THB907－035,907－035,{'Zh_tw': '屏北高中'},"{'PositionLon': 120.54301, 'PositionLat': 22.75952, 'GeoHash': 'wsj9rp0xz'}",2023-07-13T07:38:39+08:00,1790
THB907－036,907－036,{'Zh_tw': '仕絨'},"{'PositionLon': 120.55764, 'PositionLat': 22.759675, 'GeoHash': 'wsj9rr72s'}",2023-07-13T07:38:39+08:00,1790
THB907－040,907－040,{'Zh_tw': '中高朗'},"{'PositionLon': 120.584245, 'PositionLat': 22.739095, 'GeoHash': 'wsj9rgwbb'}",2023-07-13T07:38:39+08:00,1790
THB907－041,907－041,{'Zh_tw': '高朗朗'},"{'PositionLon': 120.58244, 'PositionLat': 22.7382, 'GeoHash': 'wsj9rgm7w'}",2023-07-13T07:38:39+08:00,1790
THB907－042,907－042,{'Zh_tw': '彭厝'},"{'PositionLon': 120.547301434816, 'PositionLat': 22.7483047411881, 'GeoHash': 'wsj9rj5y7'}",2023-07-13T07:38:39+08:00,1790
THB907－043,907－043,{'Zh_tw': '鹽埔國小'},"{'PositionLon': 120.576914935823, 'PositionLat': 22.7533389304656, 'GeoHash': 'wsj9ry17v'}",2023-07-13T07:38:39+08:00,1790
THB907－044,907－044,{'Zh_tw': '豐年路'},"{'PositionLon': 120.57769, 'PositionLat': 22.75525, 'GeoHash': 'wsj9ry3yz'}",2023-07-13T07:38:39+08:00,1790
THB908－001,908－001,{'Zh_tw': '百合部落園區'},"{'PositionLon': 120.585995, 'PositionLat': 22.69637, 'GeoHash': 'wsjc058pc'}",2023-07-13T07:38:39+08:00,1790
THB908－002,908－002,{'Zh_tw': '復興'},"{'PositionLon': 120.545445, 'PositionLat': 22.69075, 'GeoHash': 'wsj9p4dx0'}",2023-07-13T07:38:39+08:00,1790
THB908－003,908－003,{'Zh_tw': '日新村'},"{'PositionLon': 120.593948205334, 'PositionLat': 22.6919205162284, 'GeoHash': 'wsjc04vy4'}",2023-07-13T07:38:39+08:00,1790
THB908－004,908－004,{'Zh_tw': '南三和'},"{'PositionLon': 120.599575, 'PositionLat': 22.69621, 'GeoHash': 'wsjc079zj'}",2023-07-13T07:38:39+08:00,1790
THB908－005,908－005,{'Zh_tw': '三和村'},"{'PositionLon': 120.60878, 'PositionLat': 22.703055, 'GeoHash': 'wsjc0sbwu'}",2023-07-13T07:38:39+08:00,1790
THB908－007,908－007,{'Zh_tw': '上德和'},"{'PositionLon': 120.522525, 'PositionLat': 22.70935, 'GeoHash': 'wsj9nw1gd'}",2023-07-13T07:38:39+08:00,1790
THB908－008,908－008,{'Zh_tw': '德和村'},"{'PositionLon': 120.53234, 'PositionLat': 22.71822, 'GeoHash': 'wsj9nz8zp'}",2023-07-13T07:38:39+08:00,1790
THB908－010,908－010,{'Zh_tw': '下長興'},"{'PositionLon': 120.512565, 'PositionLat': 22.68154, 'GeoHash': 'wsj9n349d'}",2023-07-13T07:38:39+08:00,1790
THB908－011,908－011,{'Zh_tw': '長興路'},"{'PositionLon': 120.516825, 'PositionLat': 22.680275, 'GeoHash': 'wsj9n2vdj'}",2023-07-13T07:38:39+08:00,1790
THB908－012,908－012,{'Zh_tw': '三座屋'},"{'PositionLon': 120.520830828902, 'PositionLat': 22.679126329778, 'GeoHash': 'wsj9n88e6'}",2023-07-13T07:38:39+08:00,1790
THB908－013,908－013,{'Zh_tw': '長治'},"{'PositionLon': 120.527455, 'PositionLat': 22.67734, 'GeoHash': 'wsj9n8m3j'}",2023-07-13T07:38:39+08:00,1790
THB908－014,908－014,{'Zh_tw': '復興路'},"{'PositionLon': 120.535447589246, 'PositionLat': 22.6782462996345, 'GeoHash': 'wsj9nb7nr'}",2023-07-13T07:38:39+08:00,1790
THB908－016,908－016,{'Zh_tw': '份仔'},"{'PositionLon': 120.543235, 'PositionLat': 22.68364, 'GeoHash': 'wsj9p12vu'}",2023-07-13T07:38:39+08:00,1790
THB908－017,908－017,{'Zh_tw': '德協'},"{'PositionLon': 120.54972, 'PositionLat': 22.694935, 'GeoHash': 'wsj9p5mxs'}",2023-07-13T07:38:39+08:00,1790
THB908－018,908－018,{'Zh_tw': '上德協'},"{'PositionLon': 120.554075, 'PositionLat': 22.695895, 'GeoHash': 'wsj9p78v1'}",2023-07-13T07:38:39+08:00,1790
THB908－019,908－019,{'Zh_tw': '大區園'},"{'PositionLon': 120.56075, 'PositionLat': 22.69813, 'GeoHash': 'wsj9pkjdj'}",2023-07-13T07:38:39+08:00,1790
THB908－020,908－020,{'Zh_tw': '繁華國小'},"{'PositionLon': 120.57241, 'PositionLat': 22.70204, 'GeoHash': 'wsj9psy0u'}",2023-07-13T07:38:39+08:00,1790
THB908－023,908－023,{'Zh_tw': '下繁昌'},"{'PositionLon': 120.57991, 'PositionLat': 22.709765, 'GeoHash': 'wsj9py5tg'}",2023-07-13T07:38:39+08:00,1790
THB908－024,908－024,{'Zh_tw': '繁昌村'},"{'PositionLon': 120.575975, 'PositionLat': 22.70574, 'GeoHash': 'wsj9pv2wx'}",2023-07-13T07:38:39+08:00,1790
THB908－026,908－026,{'Zh_tw': '單座屋'},"{'PositionLon': 120.53042, 'PositionLat': 22.682745, 'GeoHash': 'wsj9n9r8d'}",2023-07-13T07:38:39+08:00,1790
THB908－027,908－027,{'Zh_tw': '崙上'},"{'PositionLon': 120.53479, 'PositionLat': 22.691255, 'GeoHash': 'wsj9nfff0'}",2023-07-13T07:38:39+08:00,1790
THB908－028,908－028,{'Zh_tw': '長治國中'},"{'PositionLon': 120.5429235, 'PositionLat': 22.6933885, 'GeoHash': 'wsj9p50wt'}",2023-07-13T07:38:39+08:00,1790
THB908－029,908－029,{'Zh_tw': '繁華村'},"{'PositionLon': 120.57414245, 'PositionLat': 22.70214195, 'GeoHash': 'wsj9psz3t'}",2023-07-13T07:38:39+08:00,1790
THB908－030,908－030,{'Zh_tw': '頭前溪'},"{'PositionLon': 120.581060804764, 'PositionLat': 22.6979066977404, 'GeoHash': 'wsj9puh2y'}",2023-07-13T07:38:39+08:00,1790
THB908－033,908－033,{'Zh_tw': '長興'},"{'PositionLon': 120.511355, 'PositionLat': 22.683545, 'GeoHash': 'wsj9n33tn'}",2023-07-13T07:38:39+08:00,1790
THB908－046,908－046,{'Zh_tw': '農業物產館'},"{'PositionLon': 120.528644, 'PositionLat': 22.71465, 'GeoHash': 'wsj9nxn62'}",2023-07-13T07:38:39+08:00,1790
THB909－001,909－001,{'Zh_tw': '營區'},"{'PositionLon': 120.5507, 'PositionLat': 22.65462, 'GeoHash': 'wsj8zhnkd'}",2023-07-13T07:38:39+08:00,1790
THB909－002,909－002,{'Zh_tw': '台糖料區'},"{'PositionLon': 120.552295, 'PositionLat': 22.656015, 'GeoHash': 'wsj8zhrsb'}",2023-07-13T07:38:39+08:00,1790
THB909－003,909－003,{'Zh_tw': '麟洛果菜市場'},"{'PositionLon': 120.51962, 'PositionLat': 22.655185, 'GeoHash': 'wsj8ykr8n'}",2023-07-13T07:38:39+08:00,1790
THB909－004,909－004,{'Zh_tw': '上麟洛'},"{'PositionLon': 120.52321, 'PositionLat': 22.652998, 'GeoHash': 'wsj8yef76'}",2023-07-13T07:38:39+08:00,1790
THB909－005,909－005,{'Zh_tw': '麟洛鄉公所'},"{'PositionLon': 120.52739, 'PositionLat': 22.64999, 'GeoHash': 'wsj8yem3g'}",2023-07-13T07:38:39+08:00,1790
THB909－006,909－006,{'Zh_tw': '麟洛站'},"{'PositionLon': 120.529546, 'PositionLat': 22.647693, 'GeoHash': 'wsj8ydyum'}",2023-07-13T07:38:39+08:00,1790
THB909－007,909－007,{'Zh_tw': '竹圍'},"{'PositionLon': 120.54587, 'PositionLat': 22.650495, 'GeoHash': 'wsj8z56ud'}",2023-07-13T07:38:39+08:00,1790
THB909－010,909－010,{'Zh_tw': '麟趾'},"{'PositionLon': 120.525844654946, 'PositionLat': 22.6508971499012, 'GeoHash': 'wsj8yekpp'}",2023-07-13T07:38:39+08:00,1790
THB909－011,909－011,{'Zh_tw': '園庭社區'},"{'PositionLon': 120.524355, 'PositionLat': 22.646465, 'GeoHash': 'wsj8ydejj'}",2023-07-13T07:38:39+08:00,1790
THB909－012,909－012,{'Zh_tw': '田中橋'},"{'PositionLon': 120.522465559846, 'PositionLat': 22.6414393235045, 'GeoHash': 'wsj8y99zb'}",2023-07-13T07:38:39+08:00,1790
THB909－013,909－013,{'Zh_tw': '田心'},"{'PositionLon': 120.523035, 'PositionLat': 22.637355, 'GeoHash': 'wsj8y940n'}",2023-07-13T07:38:39+08:00,1790
THB911－001,911－001,{'Zh_tw': '上西勢'},"{'PositionLon': 120.52412, 'PositionLat': 22.623965, 'GeoHash': 'wsj8wwdfp'}",2023-07-13T07:38:39+08:00,1790
THB911－002,911－002,{'Zh_tw': '西勢'},"{'PositionLon': 120.525794, 'PositionLat': 22.620788, 'GeoHash': 'wsj8wtupw'}",2023-07-13T07:38:39+08:00,1790
THB911－003,911－003,{'Zh_tw': '下西勢'},"{'PositionLon': 120.53000988316, 'PositionLat': 22.6198527436476, 'GeoHash': 'wsj8wtz60'}",2023-07-13T07:38:39+08:00,1790
THB911－005,911－005,{'Zh_tw': '麟洛國中'},"{'PositionLon': 120.53575, 'PositionLat': 22.64066, 'GeoHash': 'wsj8yce7q'}",2023-07-13T07:38:39+08:00,1790
THB911－007,911－007,{'Zh_tw': '大湖仔'},"{'PositionLon': 120.513745, 'PositionLat': 22.57684, 'GeoHash': 'wsj8qmgrt'}",2023-07-13T07:38:39+08:00,1790
THB911－008,911－008,{'Zh_tw': '溝仔墘'},"{'PositionLon': 120.517235, 'PositionLat': 22.57398, 'GeoHash': 'wsj8qmmyz'}",2023-07-13T07:38:39+08:00,1790
THB911－009,911－009,{'Zh_tw': '港尾'},"{'PositionLon': 120.52349, 'PositionLat': 22.56853, 'GeoHash': 'wsj8qs6x0'}",2023-07-13T07:38:39+08:00,1790
THB911－010,911－010,{'Zh_tw': '竹田鄉公所'},"{'PositionLon': 120.54419, 'PositionLat': 22.584978, 'GeoHash': 'wsj8rp3x5'}",2023-07-13T07:38:39+08:00,1790
THB911－011,911－011,{'Zh_tw': '竹南'},"{'PositionLon': 120.544655, 'PositionLat': 22.573945, 'GeoHash': 'wsj8rj3yy'}",2023-07-13T07:38:39+08:00,1790
THB911－012,911－012,{'Zh_tw': '下竹田'},"{'PositionLon': 120.546025, 'PositionLat': 22.57774, 'GeoHash': 'wsj8rn4uv'}",2023-07-13T07:38:39+08:00,1790
THB911－013,911－013,{'Zh_tw': '竹田'},"{'PositionLon': 120.553663, 'PositionLat': 22.589595, 'GeoHash': 'wsj8x223z'}",2023-07-13T07:38:39+08:00,1790
THB911－017,911－017,{'Zh_tw': '福田村'},"{'PositionLon': 120.536188810333, 'PositionLat': 22.6183798680683, 'GeoHash': 'wsj8wvec8'}",2023-07-13T07:38:39+08:00,1790
THB911－019,911－019,{'Zh_tw': '竹南(台1線)'},"{'PositionLon': 120.544655, 'PositionLat': 22.573925, 'GeoHash': 'wsj8rj3yw'}",2023-07-13T07:38:39+08:00,1790
THB911－020,911－020,{'Zh_tw': '田埔'},"{'PositionLon': 120.541115, 'PositionLat': 22.56993, 'GeoHash': 'wsj8quxr7'}",2023-07-13T07:38:39+08:00,1790
THB912－001,912－001,{'Zh_tw': '西溝尾'},"{'PositionLon': 120.552285, 'PositionLat': 22.625965, 'GeoHash': 'wsj8xnzmz'}",2023-07-13T07:38:39+08:00,1790
THB912－002,912－002,{'Zh_tw': '榮華莊'},"{'PositionLon': 120.57288, 'PositionLat': 22.673535, 'GeoHash': 'wsj8zxw6z'}",2023-07-13T07:38:39+08:00,1790
THB912－003,912－003,{'Zh_tw': '六堆客家園區'},"{'PositionLon': 120.557288, 'PositionLat': 22.659126, 'GeoHash': 'wsj8zkgnu'}",2023-07-13T07:38:39+08:00,1790
THB912－004,912－004,{'Zh_tw': '上水門'},"{'PositionLon': 120.6444, 'PositionLat': 22.709962, 'GeoHash': 'wsjc1q4x4'}",2023-07-13T07:38:39+08:00,1790
THB912－005,912－005,{'Zh_tw': '屏安'},"{'PositionLon': 120.56806, 'PositionLat': 22.66938, 'GeoHash': 'wsj8zwffx'}",2023-07-13T07:38:39+08:00,1790
THB912－006,912－006,{'Zh_tw': '內農側門'},"{'PositionLon': 120.63921, 'PositionLat': 22.70994, 'GeoHash': 'wsjc1nnyc'}",2023-07-13T07:38:39+08:00,1790
THB912－014,912－014,{'Zh_tw': '延平'},"{'PositionLon': 120.54106, 'PositionLat': 22.634805, 'GeoHash': 'wsj8ybx36'}",2023-07-13T07:38:39+08:00,1790
THB912－015,912－015,{'Zh_tw': '西溝尾'},"{'PositionLon': 120.5529675, 'PositionLat': 22.6255175, 'GeoHash': 'wsj8xnzgp'}",2023-07-13T07:38:39+08:00,1790
THB912－016,912－016,{'Zh_tw': '東寧村'},"{'PositionLon': 120.560718588902, 'PositionLat': 22.6206170440924, 'GeoHash': 'wsj8xmvws'}",2023-07-13T07:38:39+08:00,1790
THB912－017,912－017,{'Zh_tw': '東寧市場'},"{'PositionLon': 120.56342, 'PositionLat': 22.618815, 'GeoHash': 'wsj8xmxs5'}",2023-07-13T07:38:39+08:00,1790
THB912－018,912－018,{'Zh_tw': '內埔'},"{'PositionLon': 120.566524, 'PositionLat': 22.61492925, 'GeoHash': 'wsj8xscve'}",2023-07-13T07:38:39+08:00,1790
THB912－019,912－019,{'Zh_tw': '勝利路'},"{'PositionLon': 120.569362034168, 'PositionLat': 22.6169459448035, 'GeoHash': 'wsj8xt7cm'}",2023-07-13T07:38:39+08:00,1790
THB912－020,912－020,{'Zh_tw': '勝利路口'},"{'PositionLon': 120.5664, 'PositionLat': 22.619675, 'GeoHash': 'wsj8xtcc0'}",2023-07-13T07:38:39+08:00,1790
THB912－021,912－021,{'Zh_tw': '酒廠'},"{'PositionLon': 120.56699, 'PositionLat': 22.625105, 'GeoHash': 'wsj8xwf0y'}",2023-07-13T07:38:39+08:00,1790
THB912－022,912－022,{'Zh_tw': '上樹'},"{'PositionLon': 120.56837, 'PositionLat': 22.63166, 'GeoHash': 'wsj8xxgny'}",2023-07-13T07:38:39+08:00,1790
THB912－023,912－023,{'Zh_tw': '東勢'},"{'PositionLon': 120.57217, 'PositionLat': 22.63519, 'GeoHash': 'wsj8z8tgx'}",2023-07-13T07:38:39+08:00,1790
THB912－024,912－024,{'Zh_tw': '太和'},"{'PositionLon': 120.578805, 'PositionLat': 22.642915, 'GeoHash': 'wsj8zf4b9'}",2023-07-13T07:38:39+08:00,1790
THB912－025,912－025,{'Zh_tw': '東片村'},"{'PositionLon': 120.582945, 'PositionLat': 22.646905, 'GeoHash': 'wsj8zftzf'}",2023-07-13T07:38:39+08:00,1790
THB912－026,912－026,{'Zh_tw': '大同路'},"{'PositionLon': 120.586645, 'PositionLat': 22.650505, 'GeoHash': 'wsjbb52sb'}",2023-07-13T07:38:39+08:00,1790
THB912－027,912－027,{'Zh_tw': '景興'},"{'PositionLon': 120.58954, 'PositionLat': 22.65489, 'GeoHash': 'wsjbbh4w7'}",2023-07-13T07:38:39+08:00,1790
THB912－028,912－028,{'Zh_tw': '玉米中心'},"{'PositionLon': 120.593834968954, 'PositionLat': 22.6601670123771, 'GeoHash': 'wsjbbjjv0'}",2023-07-13T07:38:39+08:00,1790
THB912－029,912－029,{'Zh_tw': '龍泉'},"{'PositionLon': 120.60006515641, 'PositionLat': 22.6688955748063, 'GeoHash': 'wsjbbqdrc'}",2023-07-13T07:38:39+08:00,1790
THB912－030,912－030,{'Zh_tw': '榮民醫院'},"{'PositionLon': 120.600748, 'PositionLat': 22.674539, 'GeoHash': 'wsjbbrfbc'}",2023-07-13T07:38:39+08:00,1790
THB912－031,912－031,{'Zh_tw': '崇文國中'},"{'PositionLon': 120.601205, 'PositionLat': 22.678965, 'GeoHash': 'wsjc02e4e'}",2023-07-13T07:38:39+08:00,1790
THB912－032,912－032,{'Zh_tw': '黎東路'},"{'PositionLon': 120.60161, 'PositionLat': 22.683505, 'GeoHash': 'wsjc037kv'}",2023-07-13T07:38:39+08:00,1790
THB912－033,912－033,{'Zh_tw': '黎明國小'},"{'PositionLon': 120.60172, 'PositionLat': 22.68633, 'GeoHash': 'wsjc03gmr'}",2023-07-13T07:38:39+08:00,1790
THB912－034,912－034,{'Zh_tw': '黎明'},"{'PositionLon': 120.60252, 'PositionLat': 22.68853, 'GeoHash': 'wsjc06k46'}",2023-07-13T07:38:39+08:00,1790
THB912－035,912－035,{'Zh_tw': '上黎明'},"{'PositionLon': 120.60573, 'PositionLat': 22.69056, 'GeoHash': 'wsjc06wqj'}",2023-07-13T07:38:39+08:00,1790
THB912－036,912－036,{'Zh_tw': '黎明頂'},"{'PositionLon': 120.611935, 'PositionLat': 22.691475, 'GeoHash': 'wsjc0dfgm'}",2023-07-13T07:38:39+08:00,1790
THB912－037,912－037,{'Zh_tw': '汾陽新村'},"{'PositionLon': 120.624438, 'PositionLat': 22.69373993, 'GeoHash': 'wsjc0gk09'}",2023-07-13T07:38:39+08:00,1790
THB912－038,912－038,{'Zh_tw': '新隘寮'},"{'PositionLon': 120.62859, 'PositionLat': 22.69492, 'GeoHash': 'wsjc0grp3'}",2023-07-13T07:38:39+08:00,1790
THB912－039,912－039,{'Zh_tw': '隘寮'},"{'PositionLon': 120.633592642453, 'PositionLat': 22.7011016109863, 'GeoHash': 'wsjc1hdew'}",2023-07-13T07:38:39+08:00,1790
THB912－040,912－040,{'Zh_tw': '頂隘寮'},"{'PositionLon': 120.63698, 'PositionLat': 22.703555, 'GeoHash': 'wsjc1jj1v'}",2023-07-13T07:38:39+08:00,1790
THB912－041,912－041,{'Zh_tw': '內農食品科'},"{'PositionLon': 120.63933, 'PositionLat': 22.704925, 'GeoHash': 'wsjc1jqcu'}",2023-07-13T07:38:39+08:00,1790
THB912－042,912－042,{'Zh_tw': '農場路口'},"{'PositionLon': 120.561, 'PositionLat': 22.66339, 'GeoHash': 'wsj8zmtzf'}",2023-07-13T07:38:39+08:00,1790
THB912－045,912－045,{'Zh_tw': '榮華國小'},"{'PositionLon': 120.56437, 'PositionLat': 22.66056, 'GeoHash': 'wsj8zt0r3'}",2023-07-13T07:38:39+08:00,1790
THB912－046,912－046,{'Zh_tw': '建興'},"{'PositionLon': 120.567982239763, 'PositionLat': 22.6592792690329, 'GeoHash': 'wsj8zsfzv'}",2023-07-13T07:38:39+08:00,1790
THB912－047,912－047,{'Zh_tw': '榮民之家'},"{'PositionLon': 120.57136, 'PositionLat': 22.660035, 'GeoHash': 'wsj8ztjkk'}",2023-07-13T07:38:39+08:00,1790
THB912－048,912－048,{'Zh_tw': '大新'},"{'PositionLon': 120.580653474264, 'PositionLat': 22.6662530271181, 'GeoHash': 'wsj8zyk0k'}",2023-07-13T07:38:39+08:00,1790
THB912－049,912－049,{'Zh_tw': '上大新'},"{'PositionLon': 120.584965, 'PositionLat': 22.668875, 'GeoHash': 'wsj8zyxrc'}",2023-07-13T07:38:39+08:00,1790
THB912－050,912－050,{'Zh_tw': '眷區'},"{'PositionLon': 120.593755, 'PositionLat': 22.669295, 'GeoHash': 'wsjbbnvdn'}",2023-07-13T07:38:39+08:00,1790
THB912－052,912－052,{'Zh_tw': '下內埔'},"{'PositionLon': 120.572405, 'PositionLat': 22.61623, 'GeoHash': 'wsj8xtnjh'}",2023-07-13T07:38:39+08:00,1790
THB912－053,912－053,{'Zh_tw': '興南'},"{'PositionLon': 120.58026, 'PositionLat': 22.61928, 'GeoHash': 'wsj8xveyg'}",2023-07-13T07:38:39+08:00,1790
THB912－054,912－054,{'Zh_tw': '義亭'},"{'PositionLon': 120.58337, 'PositionLat': 22.62147, 'GeoHash': 'wsj8xyn5s'}",2023-07-13T07:38:39+08:00,1790
THB912－055,912－055,{'Zh_tw': '檳榔林'},"{'PositionLon': 120.58886, 'PositionLat': 22.62646, 'GeoHash': 'wsjb8p40s'}",2023-07-13T07:38:39+08:00,1790
THB912－056,912－056,{'Zh_tw': '下老埤'},"{'PositionLon': 120.594209, 'PositionLat': 22.631047, 'GeoHash': 'wsjb8py52'}",2023-07-13T07:38:39+08:00,1790
THB912－057,912－057,{'Zh_tw': '老埤'},"{'PositionLon': 120.59768, 'PositionLat': 22.632735, 'GeoHash': 'wsjbb20t1'}",2023-07-13T07:38:39+08:00,1790
THB912－058,912－058,{'Zh_tw': '屏科大'},"{'PositionLon': 120.595675, 'PositionLat': 22.642075, 'GeoHash': 'wsjbb1z5d'}",2023-07-13T07:38:39+08:00,1790
THB912－059,912－059,{'Zh_tw': '大同路口'},"{'PositionLon': 120.597265, 'PositionLat': 22.651445, 'GeoHash': 'wsjbb784p'}",2023-07-13T07:38:39+08:00,1790
THB912－060,912－060,{'Zh_tw': '中林'},"{'PositionLon': 120.598977, 'PositionLat': 22.661219, 'GeoHash': 'wsjbbm37p'}",2023-07-13T07:38:39+08:00,1790
THB912－062,912－062,{'Zh_tw': '內埔圓環'},"{'PositionLon': 120.56653, 'PositionLat': 22.61203, 'GeoHash': 'wsj8xs3ue'}",2023-07-13T07:38:39+08:00,1790
THB912－063,912－063,{'Zh_tw': '和興'},"{'PositionLon': 120.563305, 'PositionLat': 22.606105, 'GeoHash': 'wsj8x7rd0'}",2023-07-13T07:38:39+08:00,1790
THB912－064,912－064,{'Zh_tw': '美和中學'},"{'PositionLon': 120.56034, 'PositionLat': 22.600715, 'GeoHash': 'wsj8x6m6e'}",2023-07-13T07:38:39+08:00,1790
THB912－065,912－065,{'Zh_tw': '忠心崙'},"{'PositionLon': 120.558116, 'PositionLat': 22.596647, 'GeoHash': 'wsj8x3eep'}",2023-07-13T07:38:39+08:00,1790
THB912－066,912－066,{'Zh_tw': '羅康圈'},"{'PositionLon': 120.55955, 'PositionLat': 22.584265, 'GeoHash': 'wsj8rrkfc'}",2023-07-13T07:38:39+08:00,1790
THB912－069,912－069,{'Zh_tw': '豐田'},"{'PositionLon': 120.54442770429, 'PositionLat': 22.6311300373268, 'GeoHash': 'wsj8xpcgb'}",2023-07-13T07:38:39+08:00,1790
THB912－072,912－072,{'Zh_tw': '老埤鰻場'},"{'PositionLon': 120.596635, 'PositionLat': 22.64759, 'GeoHash': 'wsjbb4zgc'}",2023-07-13T07:38:39+08:00,1790
THB912－077,912－077,{'Zh_tw': '美和科技大學'},"{'PositionLon': 120.561905, 'PositionLat': 22.60354, 'GeoHash': 'wsj8x6ye0'}",2023-07-13T07:38:39+08:00,1790
THB912－078,912－078,{'Zh_tw': '延平'},"{'PositionLon': 120.54112, 'PositionLat': 22.63479, 'GeoHash': 'wsj8ybx35'}",2023-07-13T07:38:39+08:00,1790
THB912－079,912－079,{'Zh_tw': '和興'},"{'PositionLon': 120.56329, 'PositionLat': 22.606095, 'GeoHash': 'wsj8x7rd0'}",2023-07-13T07:38:39+08:00,1790
THB912－081,912－081,{'Zh_tw': '美和中學'},"{'PositionLon': 120.56034, 'PositionLat': 22.600715, 'GeoHash': 'wsj8x6m6e'}",2023-07-13T07:38:39+08:00,1790
THB912－082,912－082,{'Zh_tw': '忠心崙'},"{'PositionLon': 120.557765, 'PositionLat': 22.59594, 'GeoHash': 'wsj8x37qz'}",2023-07-13T07:38:39+08:00,1790
THB912－083,912－083,{'Zh_tw': '水門'},"{'PositionLon': 120.64277, 'PositionLat': 22.70691, 'GeoHash': 'wsjc1m9mk'}",2023-07-13T07:38:39+08:00,1790
THB912－084,912－084,{'Zh_tw': '內埔農工'},"{'PositionLon': 120.63867, 'PositionLat': 22.70704, 'GeoHash': 'wsjc1jwqh'}",2023-07-13T07:38:39+08:00,1790
THB912－085,912－085,{'Zh_tw': '又新村'},"{'PositionLon': 120.56596, 'PositionLat': 22.667625, 'GeoHash': 'wsj8zw92q'}",2023-07-13T07:38:39+08:00,1790
THB912－086,912－086,{'Zh_tw': '上老北勢'},"{'PositionLon': 120.54095, 'PositionLat': 22.617645, 'GeoHash': 'wsj8wvrjr'}",2023-07-13T07:38:39+08:00,1790
THB912－087,912－087,{'Zh_tw': '老北勢'},"{'PositionLon': 120.545295, 'PositionLat': 22.61732, 'GeoHash': 'wsj8xj67k'}",2023-07-13T07:38:39+08:00,1790
THB912－088,912－088,{'Zh_tw': '塘肚'},"{'PositionLon': 120.55448, 'PositionLat': 22.616865, 'GeoHash': 'wsj8xm30f'}",2023-07-13T07:38:39+08:00,1790
THB912－089,912－089,{'Zh_tw': '東寧國小'},"{'PositionLon': 120.562185, 'PositionLat': 22.616455, 'GeoHash': 'wsj8xmnwq'}",2023-07-13T07:38:39+08:00,1790
THB912－112,912－112,{'Zh_tw': '水門轉運站'},"{'PositionLon': 120.636088, 'PositionLat': 22.709753, 'GeoHash': 'wsjc1nhtb'}",2023-07-13T07:38:39+08:00,1790
THB913－001,913－001,{'Zh_tw': '溪湖'},"{'PositionLon': 120.50829, 'PositionLat': 22.58026, 'GeoHash': 'wsj8qnx7w'}",2023-07-13T07:38:39+08:00,1790
THB913－003,913－003,{'Zh_tw': '水哮路口'},"{'PositionLon': 120.485989, 'PositionLat': 22.5581, 'GeoHash': 'wsj8mdx4r'}",2023-07-13T07:38:39+08:00,1790
THB913－004,913－004,{'Zh_tw': '大仁路口'},"{'PositionLon': 120.484873, 'PositionLat': 22.550094, 'GeoHash': 'wsj8m9n7v'}",2023-07-13T07:38:39+08:00,1790
THB913－006,913－006,{'Zh_tw': '上廣安'},"{'PositionLon': 120.480095, 'PositionLat': 22.626891, 'GeoHash': 'wsj8tx4gj'}",2023-07-13T07:38:39+08:00,1790
